date,home,away,redzone_sucess_opp_homeAvg,redzone_rate_opp_homeAvg,redzone_sucess_homeAvg,redzone_rate_homeAvg
9/11/2016,Ravens,Bills,1.60413802,0.511732693,1.477947939,0.484171705
9/11/2016,Titans,Vikings,2.201499091,0.600702005,1.395103857,0.460185586
9/11/2016,Cowboys,Giants,1.507269281,0.514308835,1.118422321,0.364386937
9/11/2016,Cardinals,Patriots,1.555676084,0.505071872,2.312794343,0.553928758
9/11/2016,Jets,Bengals,0.788895292,0.29567514,2.142177014,0.673418848
9/11/2016,Texans,Bears,1.303535846,0.482207348,1.613524468,0.480814102
9/11/2016,Jaguars,Packers,2.174273994,0.584139676,1.964888832,0.551016206
9/11/2016,Falcons,Buccaneers,2.060219754,0.643565928,1.776019104,0.488468958
9/11/2016,Eagles,Browns,2.617218113,0.676280515,1.428304297,0.514061537
9/11/2016,Chiefs,Chargers,1.268727077,0.426977667,1.915965553,0.523670614
9/11/2016,Saints,Raiders,2.878632822,0.732149322,2.204154904,0.65590597
9/11/2016,Colts,Lions,2.01162016,0.579963765,1.629656668,0.567910123
9/12/2016,Redskins,Steelers,1.75889198,0.504617932,1.905629044,0.553563903
9/12/2016,49ers,Rams,2.044522243,0.608563323,1.164964996,0.564154429
9/15/2016,Bills,Jets,1.654160815,0.535615041,1.168471986,0.468795235
9/18/2016,Rams,Seahawks,1.288412639,0.423710716,1.167332395,0.542558413
9/18/2016,Lions,Titans,2.200171801,0.660852677,2.197957907,0.679087473
9/18/2016,Giants,Saints,1.761502914,0.553882318,1.528982143,0.418990955
9/18/2016,Vikings,Packers,1.179113225,0.460965651,1.301750478,0.431691577
9/18/2016,Texans,Chiefs,1.359502714,0.495978205,1.508687417,0.449573713
9/18/2016,Browns,Ravens,2.208730195,0.622970025,1.091174044,0.34535707
9/18/2016,Redskins,Cowboys,1.926457101,0.525310221,1.84655895,0.533763801
9/18/2016,Steelers,Bengals,1.62769154,0.516216633,1.976045148,0.568942194
9/18/2016,Raiders,Falcons,1.831836874,0.552062245,1.507889127,0.626244687
9/18/2016,Patriots,Dolphins,1.50114651,0.540622118,2.385516436,0.643683206
9/18/2016,Broncos,Colts,1.395466817,0.594228342,1.256325097,0.450121433
9/18/2016,Chargers,Jaguars,1.396173787,0.514434339,1.717323766,0.592617471
9/18/2016,Cardinals,Buccaneers,1.671418348,0.523744739,2.237764784,0.593768719
9/18/2016,Panthers,49ers,1.290263304,0.458149686,2.663345783,0.691367404
9/19/2016,Bears,Eagles,1.681763425,0.566623482,1.50159759,0.49845284
9/22/2016,Patriots,Texans,1.777780618,0.629527332,2.109196831,0.614589059
9/25/2016,Titans,Raiders,1.661247273,0.46383804,1.650151413,0.546468438
9/25/2016,Panthers,Vikings,1.245097622,0.469766794,2.590758128,0.697734101
9/25/2016,Jaguars,Ravens,2.128779991,0.569500024,1.658320487,0.476147488
9/25/2016,Bengals,Broncos,1.309904669,0.41087192,1.911214471,0.560437047
9/25/2016,Chiefs,Jets,1.709105926,0.480516036,2.355615507,0.583495934
9/25/2016,Colts,Chargers,2.527803355,0.694442162,2.102040583,0.661083617
9/25/2016,Giants,Redskins,1.601249876,0.508226274,1.84763134,0.54428818
9/25/2016,Dolphins,Browns,1.706881753,0.570881077,1.371403339,0.496613954
9/25/2016,Cowboys,Bears,1.872159612,0.615634018,1.192395235,0.378941043
9/25/2016,Buccaneers,Rams,1.938968307,0.493636518,1.527163462,0.501783347
9/25/2016,Bills,Cardinals,1.298617685,0.418897488,1.142223459,0.589109826
9/25/2016,Eagles,Steelers,2.236135265,0.614866838,1.640229376,0.532477018
9/25/2016,Packers,Lions,1.627543847,0.523829116,1.836748944,0.500122267
9/25/2016,Seahawks,49ers,1.041942971,0.370266071,1.640831773,0.551348739
9/26/2016,Saints,Falcons,2.795228891,0.720322887,2.360360287,0.630422296
9/29/2016,Bengals,Dolphins,1.435027994,0.516870524,1.578646097,0.457340212
10/2/2016,Patriots,Bills,1.810183022,0.634942718,2.212519298,0.627691709
10/2/2016,Buccaneers,Broncos,2.143052429,0.515242896,1.441073207,0.598080262
10/2/2016,Cardinals,Rams,1.458274869,0.608683318,2.478702641,0.65128787
10/2/2016,Bears,Lions,1.785726244,0.513444908,1.497494895,0.553776066
10/2/2016,49ers,Cowboys,1.785737344,0.478453155,1.583335375,0.567593916
10/2/2016,Jets,Seahawks,0.929271104,0.444518576,2.431527054,0.604438081
10/2/2016,Texans,Titans,1.2404539,0.494392939,1.144584083,0.347491899
10/2/2016,Ravens,Raiders,1.366851015,0.601067719,1.280435674,0.489698461
10/2/2016,Jaguars,Colts,2.299384823,0.575699944,1.719282255,0.507612281
10/2/2016,Redskins,Browns,2.301876018,0.622074276,1.733065131,0.451550664
10/2/2016,Chargers,Saints,1.983330444,0.596897321,2.182923006,0.595120748
10/2/2016,Steelers,Chiefs,1.171228219,0.36705933,2.160285287,0.716172973
10/2/2016,Falcons,Panthers,2.028376044,0.672506939,1.805900017,0.444399969
10/3/2016,Vikings,Giants,1.446246981,0.532234192,1.022687632,0.460604999
10/6/2016,49ers,Cardinals,1.995469099,0.485184677,1.655104922,0.584179911
10/9/2016,Ravens,Redskins,1.458136551,0.663111557,1.215266614,0.489145168
10/9/2016,Browns,Patriots,2.107841216,0.673685466,1.062666228,0.39465751
10/9/2016,Broncos,Falcons,1.687293601,0.669600506,1.265653196,0.452752467
10/9/2016,Dolphins,Titans,1.791043063,0.56271252,1.550627928,0.547499298
10/9/2016,Rams,Bills,1.937147993,0.483040451,0.951843395,0.455525575
10/9/2016,Packers,Giants,1.535593441,0.611716978,1.806317379,0.520901611
10/9/2016,Lions,Eagles,2.581582746,0.789884856,2.099115255,0.618487321
10/9/2016,Cowboys,Bengals,1.9180769,0.553076811,1.919744342,0.509036223
10/9/2016,Colts,Bears,2.023628363,0.54869845,2.071125016,0.712126127
10/9/2016,Vikings,Texans,1.361958616,0.609770879,1.043760578,0.45149175
10/9/2016,Steelers,Jets,1.461905075,0.406418855,1.752275324,0.597027018
10/9/2016,Raiders,Chargers,2.065879015,0.516788621,1.888430514,0.763282303
10/10/2016,Panthers,Buccaneers,1.135329396,0.419474436,2.436784529,0.732747702
10/13/2016,Chargers,Broncos,2.457567831,0.659656512,1.955359243,0.533994858
10/16/2016,Raiders,Chiefs,2.014734614,0.53560138,2.04939283,0.792995214
10/16/2016,Bears,Jaguars,1.800529248,0.503905558,1.662108951,0.570712794
10/16/2016,Packers,Cowboys,1.440592521,0.558749027,2.168645143,0.569076547
10/16/2016,Texans,Colts,1.306732074,0.493389565,1.073801522,0.384018659
10/16/2016,Seahawks,Falcons,1.012820594,0.358544806,1.611961633,0.456203725
10/16/2016,Redskins,Eagles,2.293815425,0.617191547,1.828574934,0.415315145
10/16/2016,Giants,Ravens,1.463137422,0.573544927,1.506262402,0.450553372
10/16/2016,Titans,Browns,1.531248903,0.596023455,1.477606674,0.586768766
10/16/2016,Dolphins,Steelers,1.69338324,0.520087876,1.33773276,0.472753578
10/16/2016,Lions,Rams,2.465364396,0.776420442,1.813353389,0.519123996
10/16/2016,Patriots,Bengals,1.443642492,0.525344367,1.634375812,0.496868719
10/16/2016,Saints,Panthers,2.733516705,0.607765198,2.419621884,0.716969392
10/16/2016,Bills,49ers,1.419091204,0.355094653,1.086227639,0.611031226
10/17/2016,Cardinals,Jets,1.350267575,0.571949338,1.999062301,0.55165791
10/20/2016,Packers,Bears,1.318973686,0.540305846,1.956453969,0.529356965
10/23/2016,Cardinals,Seahawks,1.529627318,0.626697906,2.019690958,0.573740851
10/23/2016,Rams,Giants,1.974941103,0.47359335,0.963401277,0.441742802
10/23/2016,Steelers,Patriots,1.487600137,0.447771157,2.084364131,0.668753265
10/23/2016,Jaguars,Raiders,2.094380608,0.630112606,1.826074157,0.607751582
10/23/2016,49ers,Buccaneers,1.975582351,0.532222299,1.755110723,0.638735972
10/23/2016,Lions,Redskins,2.391991363,0.767044719,1.969917981,0.547394425
10/23/2016,Eagles,Vikings,1.901437827,0.518173484,2.034501991,0.553048181
10/23/2016,Jets,Ravens,1.392416751,0.517592629,1.732639159,0.500463246
10/23/2016,Titans,Colts,1.470233233,0.584994848,1.672074289,0.640768313
10/23/2016,Chiefs,Saints,1.346036874,0.405996486,1.804702075,0.479405965
10/23/2016,Dolphins,Bills,1.883157084,0.588454968,1.279181311,0.466058341
10/23/2016,Falcons,Chargers,2.267522178,0.714920145,2.127858284,0.486029401
10/23/2016,Bengals,Browns,1.538392859,0.492649681,1.531582629,0.513572349
10/24/2016,Broncos,Texans,1.541656307,0.674332506,1.478652222,0.507596735
10/27/2016,Titans,Jaguars,1.632848157,0.597996212,1.795078372,0.68500649
10/30/2016,Colts,Chiefs,1.876172286,0.518458242,1.945598192,0.675187773
10/30/2016,Texans,Lions,1.448468866,0.493723386,1.144854064,0.403276328
10/30/2016,Buccaneers,Raiders,2.16583437,0.607574373,1.504433523,0.583414029
10/30/2016,Saints,Seahawks,2.963289347,0.621833851,2.851083625,0.76162115
10/30/2016,Bills,Patriots,1.189173144,0.300188554,1.649289124,0.653494517
10/30/2016,Broncos,Chargers,1.468674603,0.618379153,1.450803773,0.516572749
10/30/2016,Bengals,Redskins,1.870947502,0.539776856,1.543372465,0.502825752
10/30/2016,Browns,Jets,2.501318253,0.721923927,1.547876932,0.549927793
10/30/2016,Cowboys,Eagles,1.845171427,0.613157272,2.09289031,0.570262811
10/30/2016,Panthers,Cardinals,1.061414384,0.394197157,2.446899263,0.758306029
10/30/2016,Falcons,Packers,2.345679918,0.714107322,1.952840694,0.482052961
10/31/2016,Bears,Vikings,1.598535258,0.482628513,1.541746502,0.513790266
11/3/2016,Buccaneers,Falcons,2.165626737,0.617109211,1.723714562,0.596097782
11/6/2016,Rams,Panthers,2.120345323,0.507544597,1.234600073,0.488168442
11/6/2016,Browns,Cowboys,2.334735022,0.696979013,1.493294869,0.549207474
11/6/2016,Vikings,Lions,1.233861146,0.555224012,1.325780349,0.508752966
11/6/2016,Chiefs,Jaguars,1.469364911,0.508260014,1.771435078,0.433388247
11/6/2016,Ravens,Steelers,1.266914376,0.553751596,1.389418695,0.490745503
11/6/2016,49ers,Saints,2.191993463,0.585879437,1.549231128,0.552197315
11/6/2016,Packers,Colts,1.268898416,0.484317647,2.005596171,0.502590999
11/6/2016,Dolphins,Jets,1.664334033,0.516664462,1.392366932,0.4579833
11/6/2016,Giants,Eagles,1.455605921,0.519681091,1.274953373,0.405853199
11/6/2016,Raiders,Broncos,2.131268665,0.509670295,1.931364208,0.754097138
11/6/2016,Chargers,Titans,2.006477846,0.577702592,2.115058995,0.510633515
11/7/2016,Seahawks,Bills,0.88187435,0.352200587,1.710202892,0.483379019
11/10/2016,Ravens,Browns,1.339997115,0.545604604,1.217444141,0.42509178
11/13/2016,Jets,Rams,1.588715365,0.538778598,1.568259582,0.451949516
11/13/2016,Panthers,Chiefs,1.497617547,0.508140097,2.669661445,0.741056569
11/13/2016,Jaguars,Texans,2.139910149,0.567701962,1.81721632,0.563381087
11/13/2016,Cardinals,49ers,1.187278513,0.481713617,1.864715941,0.553919417
11/13/2016,Saints,Broncos,2.403336078,0.515757108,2.794819707,0.723080706
11/13/2016,Eagles,Falcons,1.957769713,0.483089129,1.736970672,0.462984056
11/13/2016,Chargers,Dolphins,2.021939916,0.54413456,2.104297428,0.519871447
11/13/2016,Patriots,Seahawks,1.500235162,0.542655491,2.157208346,0.590632525
11/13/2016,Redskins,Vikings,1.913553867,0.532332579,1.7896184,0.415717839
11/13/2016,Steelers,Cowboys,1.716685415,0.492182348,1.768805601,0.544437656
11/13/2016,Buccaneers,Bears,2.148642226,0.626674595,1.854593699,0.614401903
11/13/2016,Titans,Packers,1.806386088,0.595099611,2.077899744,0.707096262
11/14/2016,Giants,Bengals,1.427257514,0.506799835,1.247586623,0.415223849
11/17/2016,Panthers,Saints,1.434405199,0.504447304,2.48153802,0.699039735
11/20/2016,Browns,Steelers,2.484441034,0.713614761,1.577687041,0.564566364
11/20/2016,Rams,Dolphins,1.927407635,0.499898269,1.16025577,0.475312854
11/20/2016,Bengals,Bills,1.712791233,0.505188517,1.68958125,0.544387448
11/20/2016,Chiefs,Buccaneers,1.599081971,0.58342875,1.625870206,0.389794735
11/20/2016,49ers,Patriots,2.358529932,0.591650025,1.422372753,0.507195474
11/20/2016,Giants,Bears,1.466895674,0.483355727,1.1917843,0.479875236
11/20/2016,Colts,Titans,2.035705226,0.562128581,1.955291225,0.69759071
11/20/2016,Seahawks,Eagles,1.214095152,0.379946842,1.91023609,0.518383699
11/20/2016,Lions,Jaguars,2.370977426,0.724207774,2.001636303,0.57495233
11/20/2016,Cowboys,Ravens,1.645182066,0.549645711,2.308543934,0.574247455
11/20/2016,Vikings,Cardinals,1.297451054,0.605678786,1.268644361,0.449162399
11/20/2016,Redskins,Packers,2.121712774,0.579413404,1.717031422,0.399120712
11/21/2016,Raiders,Texans,2.260050415,0.544024079,1.953689625,0.748598858
11/24/2016,Colts,Steelers,2.032555048,0.554135752,2.047463108,0.698447558
11/24/2016,Lions,Vikings,2.323181377,0.69598205,1.883134466,0.618478087
11/24/2016,Cowboys,Redskins,1.904043808,0.579444574,2.190403086,0.549926777
11/27/2016,Texans,Chargers,1.587870798,0.551795004,1.170774662,0.414231616
11/27/2016,Browns,Giants,2.444500814,0.693614625,1.447613073,0.518020132
11/27/2016,Buccaneers,Seahawks,2.052718007,0.572812901,2.081896825,0.645553819
11/27/2016,Jets,Patriots,1.505925795,0.508010515,1.502859327,0.425189055
11/27/2016,Ravens,Bengals,1.175295134,0.494062694,1.137451216,0.385255357
11/27/2016,Bears,Titans,1.610155605,0.438119495,1.257256986,0.409322727
11/27/2016,Broncos,Chiefs,1.526362689,0.5493513,1.493785679,0.449874857
11/27/2016,Bills,Jaguars,1.702618654,0.420660108,1.885548269,0.63282303
11/27/2016,Dolphins,49ers,1.634571123,0.510338049,1.44830616,0.45490528
11/27/2016,Raiders,Panthers,2.030959368,0.48079719,2.076488247,0.73072408
11/27/2016,Falcons,Cardinals,2.728628799,0.742690454,2.14391269,0.516571737
11/27/2016,Saints,Rams,2.114156299,0.450240667,2.740431593,0.709633542
11/28/2016,Eagles,Packers,1.66945643,0.476864284,1.784055017,0.453690278
12/1/2016,Vikings,Cowboys,1.347400652,0.564249515,1.418608789,0.510193363
12/4/2016,Jaguars,Broncos,1.820655095,0.546812144,1.850429312,0.621678407
12/4/2016,Saints,Lions,2.020319859,0.454431496,2.649967166,0.677934831
12/4/2016,Packers,Texans,1.956327441,0.578185392,2.195171165,0.51098962
12/4/2016,Chargers,Buccaneers,2.317030892,0.604200302,2.181902711,0.521331439
12/4/2016,Steelers,Giants,1.405055962,0.415338455,1.823632557,0.539767733
12/4/2016,Bears,49ers,1.773903233,0.501189705,1.33589632,0.467520817
12/4/2016,Patriots,Rams,1.761395033,0.546799468,2.37535875,0.607242609
12/4/2016,Falcons,Chiefs,2.681874902,0.722349952,1.9499116,0.468505106
12/4/2016,Cardinals,Redskins,1.368701992,0.524325909,1.988006273,0.577261714
12/4/2016,Bengals,Eagles,1.787595411,0.541163662,1.74141636,0.601957821
12/4/2016,Ravens,Dolphins,1.347087254,0.504633693,1.211927486,0.445454647
12/4/2016,Raiders,Bills,2.028272011,0.464940661,1.983046163,0.677942039
12/4/2016,Seahawks,Panthers,1.481671786,0.467984547,1.950226168,0.49681292
12/5/2016,Jets,Colts,1.365807092,0.450930064,1.446207515,0.473020065
12/8/2016,Chiefs,Raiders,1.475090737,0.576761981,1.483500378,0.367553363
12/11/2016,Giants,Cowboys,1.523954817,0.525700487,1.564670775,0.612409415
12/11/2016,Browns,Bengals,2.301703783,0.653368539,1.384517157,0.494151341
12/11/2016,Titans,Broncos,2.057949526,0.619232723,2.34465063,0.731028216
12/11/2016,Rams,Falcons,2.194860984,0.649175192,1.023648458,0.429386032
12/11/2016,Buccaneers,Saints,1.854169358,0.51499701,1.909219907,0.600482195
12/11/2016,Jaguars,Vikings,1.916192087,0.583524224,1.890216681,0.666161116
12/11/2016,Colts,Texans,1.813363149,0.58662943,2.051033641,0.697156497
12/11/2016,49ers,Jets,2.499884117,0.582988605,1.733278585,0.594422631
12/11/2016,Lions,Bears,2.13517105,0.662528041,1.741330788,0.603988282
12/11/2016,Bills,Steelers,1.763831232,0.527986858,1.934481098,0.646099462
12/11/2016,Eagles,Redskins,1.604373387,0.457186922,1.749279103,0.558232301
12/11/2016,Dolphins,Cardinals,1.604956727,0.468770824,1.645798662,0.532195992
12/11/2016,Panthers,Chargers,1.554126356,0.474596948,2.246332998,0.738235938
12/11/2016,Packers,Seahawks,1.880285617,0.611725737,2.194312693,0.510115787
12/12/2016,Patriots,Ravens,1.715447327,0.597939068,2.360268413,0.591671144
12/15/2016,Seahawks,Rams,1.30616238,0.430125255,1.756180713,0.429701856
12/17/2016,Jets,Dolphins,1.608965548,0.462746184,1.258642028,0.471116645
12/18/2016,Broncos,Patriots,1.505174781,0.510530455,1.439694225,0.436732106
12/18/2016,Vikings,Colts,1.385040905,0.601523213,1.356452681,0.474810852
12/18/2016,Chargers,Raiders,2.178825404,0.578793265,1.985649506,0.604431967
12/18/2016,Giants,Lions,1.3917624,0.48131894,1.598764604,0.603605808
12/18/2016,Chiefs,Titans,1.604682916,0.568603752,1.522634563,0.422498996
12/18/2016,Bengals,Steelers,1.744832383,0.571113502,1.783046978,0.559852461
12/18/2016,Texans,Jaguars,1.572489199,0.58396627,1.257250877,0.490300966
12/18/2016,Cowboys,Buccaneers,1.873715548,0.577999839,2.445072824,0.642033614
12/18/2016,Ravens,Eagles,1.26800017,0.471266459,1.427499693,0.478135026
12/18/2016,Bears,Packers,1.65192775,0.45741807,1.61770965,0.497606165
12/18/2016,Bills,Browns,1.887307992,0.550920677,2.057735583,0.650388111
12/18/2016,Falcons,49ers,2.588400479,0.74422842,2.1515944,0.521255048
12/18/2016,Cardinals,Saints,1.447311593,0.55760827,1.976107205,0.593986463
12/19/2016,Redskins,Panthers,2.230612819,0.646499666,1.799880201,0.428295048
12/22/2016,Eagles,Giants,1.621007128,0.502474937,1.724411238,0.577451979
12/24/2016,Texans,Bengals,1.543229817,0.569778016,1.211777491,0.461512996
12/24/2016,Panthers,Falcons,1.645455317,0.478942317,1.990211222,0.654724102
12/24/2016,Browns,Chargers,2.346647457,0.695532433,1.327993636,0.486333049
12/24/2016,Rams,49ers,2.182026441,0.675158051,1.10756253,0.490124793
12/24/2016,Bears,Redskins,1.690776252,0.46273753,1.483800222,0.457152283
12/24/2016,Saints,Buccaneers,1.798366754,0.472729916,2.4952215,0.607776434
12/24/2016,Bills,Dolphins,1.996526803,0.54924907,2.079173965,0.689492748
12/24/2016,Seahawks,Cardinals,1.556006397,0.485053627,1.58801003,0.388338627
12/24/2016,Raiders,Colts,2.103727527,0.568608519,2.080247964,0.639872473
12/24/2016,Jaguars,Titans,1.869517379,0.562764329,1.66410588,0.603702454
12/24/2016,Packers,Vikings,1.642054935,0.589900952,2.351072664,0.568670717
12/24/2016,Patriots,Jets,1.659464691,0.615681747,2.297486549,0.58961118
12/25/2016,Steelers,Ravens,1.450762689,0.464450807,1.698822706,0.529981846
12/25/2016,Chiefs,Broncos,1.547896647,0.535668854,1.444696595,0.463828206
12/26/2016,Cowboys,Lions,1.721076375,0.522096519,2.249777123,0.589850225
1/1/2017,Rams,Cardinals,2.169177806,0.674558673,1.017114065,0.449393857
1/1/2017,Redskins,Giants,2.069850752,0.593817489,1.700178739,0.47125592
1/1/2017,Dolphins,Patriots,1.663810332,0.485599698,1.652816323,0.559382675
1/1/2017,Buccaneers,Panthers,1.69102262,0.522088203,1.763919091,0.554386191
1/1/2017,49ers,Seahawks,2.653214026,0.61036742,1.656228873,0.614618309
1/1/2017,Broncos,Raiders,1.395044299,0.499113097,1.280963766,0.389787449
1/1/2017,Titans,Texans,1.942971393,0.558688253,2.237446867,0.735128453
1/1/2017,Colts,Jaguars,1.467550849,0.465349799,2.026817801,0.651504813
1/1/2017,Lions,Packers,1.888898437,0.599044681,1.51098099,0.507472288
1/1/2017,Bengals,Ravens,1.653074656,0.542276074,1.894624263,0.570973215
1/1/2017,Eagles,Cowboys,1.600172189,0.510191332,1.75601835,0.55762529
1/1/2017,Steelers,Browns,1.502620024,0.469141769,1.636407294,0.500581883
1/1/2017,Chargers,Chiefs,2.069096094,0.539225581,1.902121005,0.60547172
1/1/2017,Jets,Bills,1.688241924,0.554937003,1.182438614,0.423415937
1/1/2017,Vikings,Bears,1.389667998,0.600169381,1.316486771,0.434772032
1/1/2017,Falcons,Saints,2.517096691,0.763488665,2.381612862,0.583602669
1/7/2017,Seahawks,Lions,1.578386296,0.496936559,1.61795839,0.404131882
1/7/2017,Texans,Raiders,1.341177605,0.510961872,1.091160399,0.413541377
1/8/2017,Steelers,Dolphins,1.523866457,0.456851782,1.729291502,0.517571563
1/8/2017,Packers,Giants,1.791470539,0.587819488,2.372622809,0.571898666
1/14/2017,Patriots,Texans,1.425043267,0.520752983,2.340982464,0.587043547
1/14/2017,Falcons,Seahawks,2.306915089,0.701640826,2.285852951,0.566256443
1/15/2017,Chiefs,Steelers,1.564615429,0.615898044,1.477916419,0.468708213
1/15/2017,Cowboys,Packers,1.797292252,0.532328187,2.401527215,0.621240267
1/22/2017,Patriots,Steelers,1.384770475,0.517344898,2.4089241,0.600851697
1/22/2017,Falcons,Packers,2.43242608,0.698327312,2.447284566,0.591197061
2/5/2017,Falcons,Patriots,2.324831204,0.670038981,2.574090163,0.591769732
9/7/2017,Patriots,Chiefs,1.313410654,0.490350622,2.505527251,0.611020126
9/10/2017,Bengals,Ravens,1.515461298,0.497003612,1.752731328,0.527820086
9/10/2017,49ers,Panthers,2.608251491,0.641128576,1.77237435,0.641145201
9/10/2017,Texans,Jaguars,1.446978375,0.559586065,1.281176945,0.47517456
9/10/2017,Titans,Raiders,1.817426532,0.548614716,2.208934228,0.729361138
9/10/2017,Packers,Seahawks,1.699390598,0.548390832,2.595507653,0.651978003
9/10/2017,Bears,Falcons,1.928882623,0.465450694,1.632490701,0.480443183
9/10/2017,Redskins,Eagles,2.06507099,0.594719371,1.86980056,0.472860911
9/10/2017,Browns,Steelers,2.457522331,0.673607436,1.376578779,0.496532654
9/10/2017,Cowboys,Giants,1.788012151,0.526743957,2.307870344,0.613138402
9/10/2017,Bills,Jets,1.906513615,0.53699888,2.294734872,0.672505496
9/10/2017,Lions,Cardinals,2.20258259,0.65492028,1.652107121,0.531109428
9/10/2017,Rams,Colts,2.238227395,0.702887296,1.1084675,0.499145111
9/11/2017,Broncos,Chargers,1.436066219,0.506078268,1.261911672,0.439959038
9/11/2017,Vikings,Saints,1.535588753,0.619398578,1.363138285,0.437223368
9/14/2017,Bengals,Texans,1.469321179,0.4756341,1.847566053,0.531833537
9/17/2017,Panthers,Bills,1.500111659,0.444532241,1.745040694,0.56071871
9/17/2017,Seahawks,49ers,1.771620526,0.502037863,1.684001731,0.407783961
9/17/2017,Colts,Cardinals,1.500553652,0.499195888,2.13598432,0.698441722
9/17/2017,Jaguars,Titans,1.890461988,0.570290445,1.447309373,0.575221095
9/17/2017,Chargers,Dolphins,2.17295799,0.546794764,1.960270829,0.594966878
9/17/2017,Rams,Redskins,2.300652376,0.691427089,1.011402507,0.454300204
9/17/2017,Saints,Patriots,2.022081104,0.53814804,2.78564595,0.626262761
9/17/2017,Ravens,Browns,1.699147253,0.51444996,1.549993558,0.479883661
9/17/2017,Steelers,Vikings,1.745213134,0.512006115,1.657540124,0.510663401
9/17/2017,Chiefs,Eagles,1.499242581,0.560852138,1.616940876,0.498786804
9/17/2017,Buccaneers,Bears,1.804335102,0.530571623,1.768327164,0.561103385
9/17/2017,Falcons,Packers,2.517685762,0.697813786,2.81172275,0.642068686
9/17/2017,Broncos,Cowboys,1.329051341,0.460141889,1.323085695,0.456964912
9/17/2017,Raiders,Jets,2.097228949,0.63908543,1.916471069,0.606157219
9/18/2017,Giants,Lions,1.190003846,0.403787984,1.321368036,0.50998352
9/21/2017,49ers,Rams,2.221441228,0.553606402,1.466157791,0.519856018
9/24/2017,Chargers,Chiefs,2.35690922,0.55426406,1.949856183,0.682331129
9/24/2017,Panthers,Saints,1.168590161,0.347284684,1.569599302,0.506571185
9/24/2017,Jets,Dolphins,2.108201576,0.613778772,1.109083465,0.514670053
9/24/2017,Bears,Steelers,1.763054795,0.444358459,1.666863585,0.497306386
9/24/2017,Bills,Broncos,1.702255686,0.618819302,2.402082795,0.686642536
9/24/2017,Lions,Falcons,2.212600879,0.626707172,1.798682438,0.59479012
9/24/2017,Redskins,Raiders,1.776532537,0.671176073,1.376277879,0.365014041
9/24/2017,Eagles,Giants,1.152232424,0.375984094,1.525070554,0.619316735
9/24/2017,Packers,Bengals,1.583561263,0.46837101,2.349916533,0.746528674
9/24/2017,Colts,Browns,1.833869073,0.555719102,1.897693547,0.656815415
9/24/2017,Titans,Seahawks,1.875130199,0.582967457,1.961006525,0.642259858
9/24/2017,Vikings,Buccaneers,1.395949614,0.507351309,1.791248966,0.465359487
9/24/2017,Patriots,Texans,1.688717682,0.602747216,2.745420795,0.598299786
9/24/2017,Jaguars,Ravens,1.695769929,0.556589744,1.562365747,0.558008588
9/25/2017,Cardinals,Cowboys,1.927408285,0.636150345,2.173758797,0.629567633
9/28/2017,Packers,Bears,1.83866549,0.543584406,2.300411313,0.735230019
10/1/2017,Dolphins,Saints,1.896333152,0.5512182,1.26469935,0.443677818
10/1/2017,Vikings,Lions,1.511177823,0.50810567,1.651086583,0.564179229
10/1/2017,Browns,Bengals,2.522344162,0.759983365,1.308564069,0.433813337
10/1/2017,Ravens,Steelers,1.081248949,0.325365102,1.721468676,0.502148961
10/1/2017,Broncos,Raiders,1.385803084,0.534871212,2.13071869,0.583202318
10/1/2017,Falcons,Bills,2.372596255,0.684418929,2.590574262,0.666441194
10/1/2017,Cardinals,49ers,1.763066468,0.613492004,1.762128455,0.513600074
10/1/2017,Jets,Jaguars,2.283566824,0.640121611,1.08158976,0.510715099
10/1/2017,Chargers,Eagles,1.927858053,0.451280116,1.958816786,0.676906565
10/1/2017,Buccaneers,Giants,1.623849155,0.481353918,1.768893283,0.507721379
10/1/2017,Patriots,Panthers,1.732801623,0.611799517,2.781474416,0.565461136
10/1/2017,Cowboys,Rams,1.940208161,0.548448707,1.857007466,0.501533296
10/1/2017,Seahawks,Colts,1.346293403,0.498830334,1.299628969,0.323388029
10/1/2017,Texans,Titans,1.362336365,0.454528025,1.011576836,0.396627416
10/2/2017,Chiefs,Redskins,1.841156293,0.524980195,1.912196098,0.611866409
10/5/2017,Buccaneers,Patriots,1.881859642,0.503706683,1.629119865,0.601133662
10/8/2017,Steelers,Jaguars,1.891522284,0.658833968,1.811192182,0.566878667
10/8/2017,Rams,Seahawks,2.50915482,0.661211656,2.103646952,0.543993854
10/8/2017,Browns,Jets,2.597145999,0.758419951,1.758092872,0.49676782
10/8/2017,Dolphins,Titans,1.740055841,0.542288214,1.210742695,0.544576522
10/8/2017,Raiders,Ravens,1.568534877,0.521596588,1.942596142,0.621776368
10/8/2017,Bengals,Bills,1.429475838,0.402882328,1.315646041,0.442050019
10/8/2017,Giants,Chargers,1.407566713,0.565703157,1.14725207,0.407516429
10/8/2017,Lions,Panthers,1.962809538,0.582130395,1.492953097,0.603283327
10/8/2017,Colts,49ers,1.895779214,0.507372911,1.948396053,0.646104921
10/8/2017,Cowboys,Packers,1.764585161,0.489936398,2.060151911,0.58519077
10/8/2017,Eagles,Cardinals,1.403824296,0.423655997,1.818048351,0.643151413
10/8/2017,Texans,Chiefs,1.495742305,0.551208206,1.034577357,0.396432897
10/9/2017,Bears,Vikings,1.842344349,0.442193121,1.788420249,0.51611467
