date,home,away,passing_yards_homeAvg,passing_yards_opp_homeAvg,pass_completion_rate_opp_homeAvg,pass_completion_rate_homeAvg
1/1/2017,Vikings,Bears,228.1521691,207.4677804,0.609910607,0.705872803
1/1/2017,Falcons,Saints,289.8794631,261.2648154,0.669502854,0.680452925
1/7/2017,Seahawks,Lions,253.9107305,224.3069433,0.61478452,0.652165612
1/7/2017,Texans,Raiders,193.7617713,206.9451846,0.608717553,0.600229117
1/8/2017,Steelers,Dolphins,263.4414645,236.485092,0.638343792,0.641092548
1/8/2017,Packers,Giants,259.9250856,265.2411049,0.646002707,0.650221045
1/14/2017,Patriots,Texans,267.8283615,237.2655604,0.593340913,0.6543244
1/14/2017,Falcons,Seahawks,287.5431766,255.3758892,0.649159363,0.69180304
1/15/2017,Chiefs,Steelers,227.1194357,241.2139018,0.58113702,0.672994145
1/15/2017,Cowboys,Packers,230.7268786,260.07793,0.668065256,0.686488932
1/22/2017,Patriots,Steelers,269.0403118,234.1583784,0.601642421,0.659979013
1/22/2017,Falcons,Packers,291.6214086,261.8202553,0.64307957,0.697334864
2/5/2017,Falcons,Patriots,294.6014737,257.3396513,0.637503741,0.698519897
9/7/2017,Patriots,Chiefs,278.9295273,234.9706071,0.603729946,0.655599693
9/10/2017,Bengals,Ravens,239.3718631,234.2585695,0.625296126,0.650709031
9/10/2017,49ers,Panthers,184.6717514,236.1825085,0.622509908,0.570895449
9/10/2017,Texans,Jaguars,195.816298,196.8989581,0.594855259,0.592643511
9/10/2017,Titans,Raiders,224.3555252,271.0536321,0.617633527,0.602244306
9/10/2017,Packers,Seahawks,274.5843108,275.6992297,0.636592329,0.653346147
9/10/2017,Bears,Falcons,254.4165083,223.611227,0.625984884,0.617332939
9/10/2017,Redskins,Eagles,300.8347871,267.8106722,0.651527895,0.671374488
9/10/2017,Browns,Steelers,197.3633404,244.2112664,0.64760241,0.583176228
9/10/2017,Cowboys,Giants,224.0366701,258.5097773,0.665374101,0.678663949
9/10/2017,Bills,Jets,194.9412454,222.0024664,0.59126459,0.614929947
9/10/2017,Lions,Cardinals,257.7700881,246.3130645,0.723609656,0.65760104
9/10/2017,Rams,Colts,185.8729252,234.7717777,0.662841142,0.577028668
9/11/2017,Broncos,Chargers,229.9819843,191.2685845,0.547465502,0.584326366
9/11/2017,Vikings,Saints,237.1054887,214.4734057,0.617328453,0.703933529
9/14/2017,Bengals,Texans,238.4707889,236.1710299,0.627301455,0.649340764
9/17/2017,Panthers,Bills,226.0575927,265.0425727,0.664451572,0.533480363
9/17/2017,Seahawks,49ers,251.8083189,228.8971756,0.628953247,0.652595172
9/17/2017,Colts,Cardinals,259.4074007,255.2088602,0.642017815,0.63558635
9/17/2017,Jaguars,Titans,232.1187088,220.291963,0.626708685,0.584503992
9/17/2017,Chargers,Dolphins,261.0650697,242.0153165,0.626361832,0.605857999
9/17/2017,Rams,Redskins,177.691825,236.917836,0.652066947,0.57871042
9/17/2017,Saints,Patriots,317.5169423,273.0796748,0.653669488,0.701540653
9/17/2017,Ravens,Browns,258.1344925,234.0018977,0.64309895,0.64571593
9/17/2017,Steelers,Vikings,257.462327,241.6900103,0.662861818,0.648513579
9/17/2017,Chiefs,Eagles,226.9939671,243.6083114,0.587297446,0.672743613
9/17/2017,Buccaneers,Bears,249.9229569,250.9588931,0.644927564,0.619957977
9/17/2017,Falcons,Packers,297.0187379,272.9817905,0.637875317,0.702127038
9/17/2017,Broncos,Cowboys,227.3021278,188.9316245,0.55287518,0.587514139
9/17/2017,Raiders,Jets,238.0856384,243.4499308,0.603877527,0.61268759
9/18/2017,Giants,Lions,243.0948076,254.057483,0.590119893,0.618921763
9/21/2017,49ers,Rams,180.5657217,225.6656811,0.606432537,0.607556389
9/24/2017,Chargers,Chiefs,243.9113715,229.0813273,0.622483299,0.618169762
9/24/2017,Panthers,Saints,214.8910288,242.8655095,0.669274187,0.537169501
9/24/2017,Jets,Dolphins,205.7725257,232.036259,0.621216908,0.585816352
9/24/2017,Bears,Steelers,230.3626736,243.266491,0.645515341,0.625745026
9/24/2017,Bills,Broncos,197.1963341,209.7813192,0.610520034,0.598252385
9/24/2017,Lions,Falcons,258.6897498,247.2439367,0.69389593,0.659001783
9/24/2017,Redskins,Raiders,274.8415265,268.1076273,0.653942725,0.646558039
9/24/2017,Eagles,Giants,241.8489855,234.4188714,0.600791597,0.632114833
9/24/2017,Packers,Bengals,278.9032934,254.7048584,0.619496857,0.655692186
9/24/2017,Colts,Browns,236.5513724,268.2047896,0.662357797,0.611776027
9/24/2017,Titans,Seahawks,225.0129829,264.9678722,0.628221633,0.604496633
9/24/2017,Vikings,Buccaneers,261.6048813,224.6666822,0.643401872,0.736076135
9/24/2017,Patriots,Texans,283.9739499,257.5600435,0.648506127,0.617259869
9/24/2017,Jaguars,Ravens,208.3280503,196.0737155,0.605174333,0.571109762
9/25/2017,Cardinals,Cowboys,259.5875925,230.2432184,0.649467835,0.583788884
9/28/2017,Packers,Bears,286.5212805,249.3713317,0.627003653,0.659158743
10/1/2017,Dolphins,Saints,222.6557543,256.1850036,0.663459333,0.679037242
10/1/2017,Vikings,Lions,241.5790006,225.8055731,0.646006896,0.698919044
10/1/2017,Browns,Bengals,213.1472793,239.7172116,0.666885568,0.586146559
10/1/2017,Ravens,Steelers,220.9325607,229.6390216,0.587263959,0.641717373
10/1/2017,Broncos,Raiders,215.0833337,193.4698921,0.582024618,0.610381428
10/1/2017,Falcons,Bills,283.1183294,262.1460571,0.638232355,0.696343417
10/1/2017,Cardinals,49ers,267.6183165,222.5745226,0.630122033,0.573141224
10/1/2017,Jets,Jaguars,193.7924142,231.7443844,0.657888766,0.60052447
10/1/2017,Chargers,Eagles,258.4539113,228.7458053,0.638179031,0.651023717
10/1/2017,Buccaneers,Giants,233.241718,256.8273006,0.647089968,0.609063716
10/1/2017,Patriots,Panthers,309.173255,269.3002578,0.638594124,0.641068979
10/1/2017,Cowboys,Rams,234.0732045,241.7274959,0.684369884,0.654267802
10/1/2017,Seahawks,Colts,219.7091809,216.9910329,0.623827663,0.619994004
10/1/2017,Texans,Titans,163.5250446,192.3630661,0.572929277,0.58647181
10/2/2017,Chiefs,Redskins,249.2980813,254.5930812,0.555911064,0.707919561
10/5/2017,Buccaneers,Patriots,248.5291943,278.9135096,0.667306747,0.627028626
10/8/2017,Steelers,Jaguars,246.8363067,188.1170181,0.645477062,0.643359592
10/8/2017,Rams,Seahawks,225.0345458,220.6766301,0.630838217,0.637033166
10/8/2017,Browns,Jets,216.9761059,239.4881186,0.673668501,0.567281728
10/8/2017,Dolphins,Titans,216.6864644,252.9778814,0.686283123,0.66075709
10/8/2017,Raiders,Ravens,214.9175541,244.1877252,0.649438571,0.655514368
10/8/2017,Bengals,Bills,213.7609749,202.4859091,0.619191789,0.638854865
10/8/2017,Giants,Chargers,250.9752505,220.6120361,0.626371332,0.670149493
10/8/2017,Lions,Panthers,234.2107245,243.092387,0.69211707,0.647371226
10/8/2017,Colts,49ers,230.9940458,269.8848941,0.610115213,0.616887712
10/8/2017,Cowboys,Packers,224.6476715,249.2497099,0.671698422,0.667492095
10/8/2017,Eagles,Cardinals,236.4455509,254.1535533,0.647222452,0.624310472
10/8/2017,Texans,Chiefs,181.4503604,215.5416265,0.595888468,0.599309174
10/9/2017,Bears,Vikings,216.4091866,229.8836561,0.622428395,0.64322985
10/12/2017,Panthers,Eagles,214.7884699,230.2537794,0.690584535,0.586840044
10/15/2017,Broncos,Giants,222.516966,194.0161413,0.61374155,0.609064536
10/15/2017,Chiefs,Steelers,233.2332634,246.0538955,0.548743858,0.722254459
10/15/2017,Raiders,Chargers,215.2629416,228.069635,0.641969422,0.645264631
10/15/2017,Falcons,Dolphins,283.6291661,258.3413477,0.624901281,0.695458318
10/15/2017,Jets,Patriots,202.7353183,210.6847719,0.610354923,0.646211948
10/15/2017,Jaguars,Rams,200.5079839,178.9188443,0.602582778,0.555598723
10/15/2017,Vikings,Packers,253.9589868,228.099411,0.650499005,0.686143246
10/15/2017,Ravens,Bears,194.2653019,231.8892786,0.589521863,0.622983085
10/15/2017,Redskins,49ers,269.29558,234.3431093,0.639060805,0.679648248
10/15/2017,Texans,Browns,194.5204113,202.938765,0.582570897,0.619031075
10/15/2017,Cardinals,Buccaneers,277.6982905,212.3557131,0.620205121,0.586919673
10/15/2017,Saints,Lions,299.5819241,289.213309,0.685624576,0.699245081
10/16/2017,Titans,Colts,206.1135491,274.1105373,0.635677195,0.585835984
10/19/2017,Raiders,Chiefs,204.2327402,227.5842089,0.656358858,0.626814212
10/22/2017,Colts,Jaguars,225.287886,279.4251059,0.634011159,0.613460657
10/22/2017,Giants,Seahawks,242.9862027,236.3564727,0.600137766,0.649284098
10/22/2017,Browns,Titans,219.6750478,232.5433345,0.711016397,0.573198966
10/22/2017,49ers,Cowboys,208.1616679,247.9890146,0.639112306,0.592500268
10/22/2017,Bears,Panthers,207.6694619,211.2511182,0.641697797,0.623026811
10/22/2017,Packers,Saints,259.8558456,235.8472248,0.655455338,0.667081964
10/22/2017,Chargers,Broncos,266.98535,206.5197123,0.633797689,0.597965279
10/22/2017,Patriots,Falcons,312.5238374,285.7254006,0.648950373,0.673028133
10/22/2017,Vikings,Ravens,238.6827541,219.6992205,0.632010631,0.685864782
10/22/2017,Steelers,Bengals,245.4939165,173.8077345,0.634965778,0.62720115
10/22/2017,Bills,Buccaneers,182.3076504,216.6097222,0.606252579,0.63130353
10/22/2017,Dolphins,Jets,181.4125315,233.6244194,0.686074682,0.637717326
10/22/2017,Rams,Cardinals,236.3933274,219.6093768,0.621199852,0.610811618
10/23/2017,Eagles,Redskins,245.5264163,270.801661,0.638898429,0.625324324
10/26/2017,Ravens,Dolphins,192.1001298,206.3548802,0.570177234,0.63060495
10/29/2017,Buccaneers,Panthers,279.8402325,279.1453114,0.693113891,0.615450609
10/29/2017,Lions,Steelers,215.5088743,250.4897268,0.684529897,0.645416408
10/29/2017,Browns,Vikings,205.5483082,229.1605061,0.69665198,0.568037952
10/29/2017,Redskins,Cowboys,267.9024219,238.08098,0.626488093,0.667591929
10/29/2017,Saints,Bears,277.6248473,265.4301829,0.660097635,0.697170554
10/29/2017,Jets,Falcons,213.5313257,222.8679834,0.603914602,0.664891614
10/29/2017,Patriots,Chargers,304.9598878,292.4808112,0.649673354,0.652352235
10/29/2017,Bengals,Colts,229.9927784,188.995452,0.596527372,0.659344079
10/29/2017,Eagles,49ers,240.0311844,266.0637419,0.628261972,0.611904798
10/29/2017,Bills,Raiders,174.0369589,228.0036908,0.604974869,0.61940012
10/29/2017,Seahawks,Texans,236.8126026,216.9888793,0.597477145,0.638275597
10/30/2017,Chiefs,Broncos,242.1771502,246.4363973,0.557765574,0.711092314
11/2/2017,Jets,Bills,209.0514233,231.2217747,0.610329952,0.662547126
11/5/2017,49ers,Cardinals,212.1946359,254.7924713,0.639973891,0.578088596
11/5/2017,Seahawks,Redskins,246.9044423,204.3694692,0.582741954,0.644323021
11/5/2017,Texans,Colts,203.4141713,205.2463656,0.600762281,0.605027368
11/5/2017,Giants,Rams,227.2425731,251.8571303,0.594640163,0.642368158
11/5/2017,Panthers,Falcons,221.49478,203.7184048,0.65876002,0.605297638
11/5/2017,Jaguars,Bengals,187.1947913,183.7861673,0.588878321,0.567639737
11/5/2017,Titans,Ravens,207.6025052,243.7400372,0.606136016,0.60934688
11/5/2017,Dolphins,Raiders,191.1450193,226.1829808,0.679526626,0.635607804
11/5/2017,Cowboys,Chiefs,229.9959027,231.0475906,0.649583251,0.648782059
11/5/2017,Saints,Buccaneers,282.0797678,242.333738,0.636960179,0.699429503
11/5/2017,Eagles,Broncos,240.6713017,268.2001179,0.64017622,0.61730446
11/6/2017,Packers,Lions,246.3699143,238.5329332,0.657971365,0.651259232
11/9/2017,Cardinals,Seahawks,263.8014787,239.46215,0.631361207,0.606746843
11/12/2017,Bills,Saints,183.212124,255.6870031,0.623392465,0.63212141
11/12/2017,Buccaneers,Jets,281.4114627,264.9295802,0.671687485,0.622820586
11/12/2017,Bears,Packers,179.2999626,202.7341674,0.630135633,0.604015065
11/12/2017,Broncos,Patriots,221.5847951,187.5495401,0.586616264,0.605217345
11/12/2017,Colts,Steelers,211.4983592,279.5648615,0.639199583,0.607135476
11/12/2017,Jaguars,Chargers,203.65476,178.1286671,0.588627596,0.579007894
11/12/2017,Titans,Bengals,205.6276771,240.7295644,0.600042468,0.61306023
11/12/2017,Falcons,Cowboys,260.9631849,231.2875483,0.645649633,0.677001731
11/12/2017,Redskins,Vikings,265.3770689,225.5997262,0.632105803,0.676070849
11/12/2017,49ers,Giants,205.9462543,250.103849,0.635382134,0.566463866
11/12/2017,Rams,Texans,221.5429293,209.8020771,0.608274322,0.600497418
11/12/2017,Lions,Browns,247.2334862,250.8752412,0.663522322,0.61987167
11/13/2017,Panthers,Dolphins,213.2049196,202.6828155,0.648092452,0.600013387
11/16/2017,Steelers,Titans,256.0952322,194.2301322,0.613602301,0.624854068
11/19/2017,Packers,Ravens,227.3773017,258.7207366,0.675610421,0.636701894
11/19/2017,Browns,Jaguars,201.3328829,229.5999452,0.679711233,0.561291735
11/19/2017,Raiders,Patriots,232.3625437,232.3484217,0.670475864,0.626076347
11/19/2017,Cowboys,Eagles,221.7820242,232.9335034,0.658575212,0.644209111
11/19/2017,Giants,Chiefs,213.0736938,264.8860211,0.611655603,0.614380242
11/19/2017,Broncos,Bengals,218.777245,190.4133516,0.585721221,0.592655106
11/19/2017,Dolphins,Buccaneers,199.5384403,224.6520598,0.674569783,0.645312785
11/19/2017,Vikings,Rams,239.2987869,199.4076718,0.622214025,0.669052132
11/19/2017,Bears,Lions,172.6163738,210.3275965,0.649673205,0.583177937
11/19/2017,Texans,Cardinals,220.2131773,239.5144274,0.61140732,0.589459751
11/19/2017,Saints,Redskins,278.0706953,216.0191161,0.605033602,0.726407866
11/19/2017,Chargers,Bills,244.5832693,208.8703938,0.654054868,0.5986897
11/20/2017,Seahawks,Falcons,272.7351879,217.8075661,0.595137584,0.631048573
11/23/2017,Cowboys,Chargers,210.9588354,230.5233957,0.667950105,0.64922973
11/23/2017,Redskins,Giants,263.2930446,241.9966536,0.633620927,0.667605651
11/23/2017,Lions,Vikings,257.0536069,243.5887399,0.649422208,0.638745336
11/26/2017,Chiefs,Bills,246.6128272,256.1683057,0.558437012,0.684726904
11/26/2017,49ers,Seahawks,212.7381846,246.1019999,0.622039009,0.558339092
11/26/2017,Colts,Titans,218.1764739,271.0822973,0.617752571,0.612544185
11/26/2017,Raiders,Broncos,239.3003779,240.1205431,0.686866568,0.633740581
11/26/2017,Rams,Saints,241.554936,208.5252947,0.587608434,0.608320704
11/26/2017,Cardinals,Jaguars,259.2279079,241.4369394,0.622827598,0.587586037
11/26/2017,Jets,Panthers,204.069854,232.0001492,0.620268332,0.680817457
11/26/2017,Bengals,Browns,207.9621959,207.1446082,0.595304891,0.621586234
11/26/2017,Eagles,Bears,236.9337634,249.1617763,0.611483674,0.609586815
11/26/2017,Steelers,Packers,250.735371,192.7124587,0.609198368,0.620576162
11/26/2017,Falcons,Buccaneers,257.9226472,208.9784833,0.635427367,0.678047666
11/26/2017,Patriots,Dolphins,300.8935692,269.7210357,0.637606335,0.670186373
11/27/2017,Ravens,Texans,185.5940892,193.6340187,0.582495746,0.637168295
11/30/2017,Cowboys,Redskins,200.5853433,225.1252959,0.652596655,0.638584884
12/3/2017,Bills,Patriots,187.9971586,242.7761118,0.646994775,0.629273425
12/3/2017,Falcons,Vikings,251.3128636,210.2667935,0.633790516,0.682583382
12/3/2017,Bears,49ers,181.2764146,213.2820828,0.659263932,0.588892632
12/3/2017,Cardinals,Rams,256.9631759,240.0989949,0.628965513,0.593506609
12/3/2017,Chargers,Browns,247.1173125,214.4444929,0.632997258,0.603107414
12/3/2017,Seahawks,Eagles,261.8103519,216.6254048,0.594607887,0.633279624
12/3/2017,Titans,Texans,212.1988908,247.9438355,0.60676578,0.616167675
12/3/2017,Raiders,Giants,235.0665609,250.4335775,0.70209475,0.6268152
12/3/2017,Packers,Buccaneers,215.9266098,247.7579657,0.677876776,0.640591161
12/3/2017,Jaguars,Colts,205.6824963,170.2737793,0.570375847,0.579574294
12/3/2017,Saints,Panthers,277.921216,215.0417163,0.608071016,0.722616718
12/3/2017,Dolphins,Broncos,217.985091,232.5315061,0.662845259,0.635096969
12/3/2017,Jets,Chiefs,205.7523925,226.9617219,0.609200683,0.673159562
12/3/2017,Ravens,Lions,182.4148861,193.3322885,0.582460576,0.653185858
12/4/2017,Bengals,Steelers,200.1427608,209.8237551,0.590472758,0.61862651
12/7/2017,Falcons,Saints,262.2842863,215.7032457,0.633094464,0.687619955
12/10/2017,Bengals,Bears,200.1430714,209.149713,0.586634278,0.620605296
12/10/2017,Giants,Cowboys,204.0877514,257.5700818,0.630729584,0.605879689
12/10/2017,Cardinals,Titans,254.1643296,229.8154124,0.625366413,0.589861321
12/10/2017,Bills,Colts,185.4329462,236.3337382,0.64596009,0.633469324
12/10/2017,Texans,49ers,222.1832903,239.8445525,0.621232325,0.589542929
12/10/2017,Buccaneers,Lions,259.0091539,276.7970162,0.677172676,0.601318772
12/10/2017,Browns,Packers,196.6386832,219.6309012,0.665860261,0.553612299
12/10/2017,Broncos,Jets,214.4821228,200.7110842,0.620042177,0.583573612
12/10/2017,Chiefs,Raiders,240.9688598,242.9925678,0.564490198,0.679405503
12/10/2017,Chargers,Redskins,264.8032793,209.3423267,0.644627403,0.625844839
12/10/2017,Jaguars,Seahawks,197.730102,176.5683071,0.570697295,0.579808679
12/10/2017,Panthers,Vikings,203.1979643,214.0048906,0.628963667,0.576040363
12/10/2017,Rams,Eagles,245.8002647,216.9999863,0.607194325,0.612587515
12/10/2017,Steelers,Ravens,263.9463117,202.2143655,0.618070522,0.634413302
12/11/2017,Dolphins,Patriots,211.8213509,230.3741229,0.662955518,0.637929681
12/14/2017,Colts,Broncos,203.6805007,264.9559342,0.635588591,0.604668168
12/16/2017,Lions,Bears,261.9095346,243.9836254,0.646836595,0.648838907
12/16/2017,Chiefs,Chargers,251.7577364,249.8923426,0.578208251,0.668620034
12/17/2017,Seahawks,Rams,255.7924275,225.0260204,0.598514964,0.632634231
12/17/2017,Browns,Ravens,197.383168,229.7423219,0.669358226,0.543902372
12/17/2017,Raiders,Cowboys,240.039413,237.9142246,0.68609685,0.635321086
12/17/2017,Redskins,Cardinals,255.0673525,225.5635646,0.61295888,0.666371095
12/17/2017,Bills,Dolphins,175.3128014,236.9186567,0.649283628,0.615246011
12/17/2017,Steelers,Patriots,265.4691567,204.4583227,0.614952705,0.63107698
12/17/2017,49ers,Titans,222.5631211,228.0292578,0.644529592,0.592258371
12/17/2017,Giants,Eagles,203.4011211,260.2808551,0.62982546,0.607259789
12/17/2017,Saints,Jets,270.0024169,217.9587577,0.610142656,0.72073474
12/17/2017,Panthers,Packers,199.3449752,218.1603046,0.638362751,0.578510908
12/17/2017,Vikings,Bengals,248.2296154,209.5283873,0.607140073,0.69368566
12/17/2017,Jaguars,Texans,209.1372428,175.1792111,0.572543817,0.594355083
12/18/2017,Buccaneers,Falcons,256.1293122,260.3730156,0.671310761,0.604998408
12/23/2017,Packers,Vikings,207.3163659,252.2107673,0.686112191,0.644764738
12/23/2017,Ravens,Colts,191.6770416,230.2744124,0.607944139,0.642874526
12/24/2017,Jets,Chargers,208.7523983,229.7889536,0.590619533,0.643577656
12/24/2017,Cowboys,Seahawks,198.2460345,236.3815399,0.668319521,0.634812306
12/24/2017,Bears,Browns,174.2789267,216.0939162,0.649340113,0.61791883
12/24/2017,Panthers,Buccaneers,193.4789154,220.9146712,0.634193959,0.575307982
12/24/2017,Cardinals,Giants,237.1182507,221.9259199,0.619796653,0.593682054
12/24/2017,Saints,Falcons,268.8790586,217.9244956,0.607791951,0.72169514
12/24/2017,Titans,Rams,194.9396388,235.3042006,0.610221333,0.611610077
12/24/2017,Bengals,Lions,199.0153628,219.2481967,0.602599028,0.607428809
12/24/2017,Redskins,Broncos,243.3327465,231.8016176,0.608243215,0.65630913
12/24/2017,Chiefs,Dolphins,251.8078764,244.1515142,0.578702783,0.66260404
12/24/2017,Patriots,Bills,284.8812951,242.3975495,0.623242347,0.673026772
12/24/2017,49ers,Jaguars,231.2106257,226.8311514,0.634679998,0.594233083
12/25/2017,Texans,Steelers,231.4874938,239.0213466,0.62042279,0.587074873
12/25/2017,Eagles,Raiders,246.5678938,220.2196137,0.605537671,0.605689022
12/31/2017,Eagles,Cowboys,245.8622128,236.7079441,0.607192314,0.607120946
12/31/2017,Rams,49ers,231.0590137,210.4007135,0.585557712,0.622361118
12/31/2017,Titans,Jaguars,197.861927,245.8594765,0.620416503,0.618241778
12/31/2017,Dolphins,Bills,218.2556652,222.04089,0.633590071,0.625996374
12/31/2017,Giants,Redskins,224.7816159,263.3509602,0.633472841,0.616701078
12/31/2017,Falcons,Panthers,246.6050912,224.4449609,0.667062073,0.655984056
12/31/2017,Colts,Texans,187.6930325,250.3108676,0.620265695,0.593552583
12/31/2017,Vikings,Bears,248.1702995,195.6020359,0.592368382,0.694140861
12/31/2017,Seahawks,Cardinals,240.7460958,219.1184767,0.609078668,0.611847717
12/31/2017,Broncos,Chiefs,209.4182034,185.2955883,0.59078606,0.58290115
12/31/2017,Patriots,Jets,286.1837433,244.5859603,0.632411123,0.671655662
12/31/2017,Ravens,Bengals,198.7153184,221.93389,0.603068079,0.640226874
12/31/2017,Steelers,Browns,283.9871655,216.3385919,0.61307552,0.644231652
12/31/2017,Chargers,Raiders,269.4701178,202.1783536,0.633856841,0.620703581
12/31/2017,Buccaneers,Saints,259.3578979,267.4605175,0.673512356,0.623323492
12/31/2017,Lions,Packers,266.1716024,250.300069,0.649084956,0.671640232
1/6/2018,Rams,Falcons,236.7551639,214.4580982,0.582259468,0.619824451
1/6/2018,Chiefs,Titans,253.3131107,245.8988195,0.571673421,0.666978619
1/7/2018,Jaguars,Bills,238.0331149,180.8875564,0.564618622,0.616038231
1/7/2018,Saints,Panthers,265.1447997,216.9619442,0.597229288,0.72351353
1/13/2018,Eagles,Falcons,236.327489,227.422785,0.598236786,0.59844521
1/13/2018,Patriots,Titans,281.6636333,245.8928852,0.629866335,0.678634712
1/14/2018,Vikings,Saints,238.3333823,190.8116435,0.577971664,0.683204268
1/14/2018,Steelers,Jaguars,279.3484087,202.5382357,0.600617776,0.644965581
1/21/2018,Patriots,Jaguars,274.0357809,243.3748346,0.620938446,0.66202716
1/21/2018,Eagles,Vikings,228.8699878,223.0707643,0.594970291,0.603464181
2/4/2018,Patriots,Eagles,278.8746755,240.9533216,0.619467108,0.664274308
9/6/2018,Eagles,Falcons,239.8185663,223.0059029,0.595816332,0.630717948
9/9/2018,Cardinals,Redskins,227.1767913,220.9313469,0.622830013,0.578017081
9/9/2018,Giants,Jaguars,227.5284494,260.7998244,0.632891528,0.615466565
9/9/2018,Panthers,Cowboys,190.2670924,237.4188599,0.639853369,0.575626954
9/9/2018,Browns,Steelers,192.0197727,230.6383448,0.668399625,0.552995091
9/9/2018,Colts,Bengals,187.807709,248.2830974,0.634122346,0.582333059
9/9/2018,Vikings,49ers,238.8527786,195.1333626,0.575358575,0.680518688
9/9/2018,Packers,Bears,203.6755643,238.0749346,0.672745983,0.621379572
9/9/2018,Dolphins,Titans,223.5080746,229.5117792,0.635245966,0.614808491
9/9/2018,Patriots,Texans,279.1563543,242.48678,0.620447623,0.66520106
9/9/2018,Broncos,Seahawks,207.586025,194.5273822,0.58618859,0.58355671
9/9/2018,Chargers,Chiefs,271.8315345,192.9323386,0.625492636,0.61547704
9/9/2018,Saints,Buccaneers,269.6539811,232.5391223,0.591496902,0.722914295
9/9/2018,Ravens,Bills,198.2152741,220.482391,0.592042849,0.649000643
9/10/2018,Raiders,Rams,223.5728643,228.1449662,0.66671776,0.618814232
9/10/2018,Lions,Jets,260.6384873,248.5799825,0.650141788,0.662116752
9/13/2018,Bengals,Ravens,194.2008123,215.7781432,0.607976119,0.5948638
9/16/2018,Redskins,Colts,233.0726954,211.5415766,0.568108509,0.638789147
9/16/2018,Jets,Dolphins,196.5464595,234.5714664,0.585883024,0.616469908
9/16/2018,Cowboys,Giants,193.8424532,212.5341923,0.662902393,0.629180675
9/16/2018,Titans,Texans,197.5222999,247.5535956,0.615204338,0.614287506
9/16/2018,Broncos,Raiders,207.6293744,201.7063364,0.591541976,0.589629862
9/16/2018,Bills,Chargers,174.7682656,216.9435156,0.638995381,0.59026805
9/16/2018,Saints,Browns,270.0065054,237.7750792,0.593253188,0.715118634
9/16/2018,Buccaneers,Eagles,271.9168634,255.9570499,0.675569389,0.628728617
9/16/2018,Packers,Vikings,198.568227,242.1084463,0.674552894,0.620765517
9/16/2018,49ers,Lions,249.4847952,233.3871826,0.63566236,0.61523391
9/16/2018,Jaguars,Patriots,222.203578,197.6484849,0.570432639,0.595509177
9/16/2018,Falcons,Panthers,241.3429043,221.7315336,0.658573092,0.646575281
9/16/2018,Rams,Cardinals,232.4290636,218.7012648,0.591084521,0.612498363
9/16/2018,Steelers,Chiefs,291.1511823,207.8445544,0.586865122,0.658520715
9/17/2018,Bears,Seahawks,180.6462759,211.6456231,0.655802599,0.616279122
9/20/2018,Browns,Jets,189.042447,249.5484136,0.6557668,0.513479741
9/23/2018,Jaguars,Titans,214.8682179,202.7136033,0.581515611,0.588176994
9/23/2018,Vikings,Bills,236.931659,212.1819833,0.562891202,0.649523396
9/23/2018,Cardinals,Bears,204.1732673,223.6443665,0.637287411,0.570924422
9/23/2018,Eagles,Colts,224.0707539,242.7502457,0.575132043,0.620343107
9/23/2018,Texans,Giants,191.2313315,243.2352816,0.639989629,0.549289926
9/23/2018,Seahawks,Cowboys,226.3846008,233.8468921,0.605573116,0.606472333
9/23/2018,Lions,Patriots,272.2275822,228.6230966,0.671357022,0.64234827
9/23/2018,Ravens,Broncos,208.843781,185.9733248,0.531082053,0.649954755
9/23/2018,Dolphins,Raiders,225.3965933,223.8227918,0.616454854,0.640703503
9/23/2018,Redskins,Packers,235.4192717,196.3306074,0.572492089,0.651711274
9/23/2018,Panthers,Bengals,187.3035032,223.9907132,0.644525818,0.594011258
9/23/2018,Rams,Chargers,232.295132,235.2973764,0.617423972,0.599962578
9/23/2018,Falcons,Saints,238.1947966,199.4828214,0.641451818,0.614965646
9/23/2018,Chiefs,49ers,255.7831916,277.7949812,0.60166568,0.644244229
9/24/2018,Buccaneers,Steelers,303.7306381,293.9464462,0.705302086,0.656274949
9/27/2018,Rams,Vikings,253.0841156,208.0098645,0.620334309,0.626596359
9/30/2018,Steelers,Ravens,322.1510527,217.110992,0.590651967,0.640357258
9/30/2018,Cardinals,Seahawks,181.076092,244.94,0.658185518,0.581666773
9/30/2018,Giants,Saints,217.33762,219.8504488,0.614560691,0.627645377
9/30/2018,Packers,Bills,224.7957432,257.1591282,0.683251344,0.642834597
9/30/2018,Titans,Eagles,197.7053742,250.437735,0.643004676,0.611374861
9/30/2018,Cowboys,Lions,177.9864128,201.7116291,0.678502579,0.63541951
9/30/2018,Chargers,49ers,298.3213886,210.0243676,0.602136542,0.67776963
9/30/2018,Jaguars,Jets,242.2851079,205.4159588,0.599889445,0.597712315
9/30/2018,Colts,Texans,200.7808385,243.1574442,0.667024425,0.627166178
9/30/2018,Falcons,Bengals,242.1682928,220.6996786,0.653315003,0.648505133
9/30/2018,Patriots,Dolphins,274.4529388,252.7689341,0.601849568,0.66647944
9/30/2018,Raiders,Browns,248.8913838,233.2470127,0.627509557,0.6939384
9/30/2018,Bears,Buccaneers,174.4302188,225.3258271,0.646771706,0.645369992
10/1/2018,Broncos,Chiefs,230.04047,223.4369689,0.64682737,0.591429632
10/4/2018,Patriots,Colts,249.3882017,252.1406865,0.622811838,0.645804179
